t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-112,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t,t+1,t+2,t+3,t+4,t+5,t+6
11567,12764,14190,15593,16823,17582,18056,18364,18510,18373,17816,16973,16530,15793,14901,13868,12818,11883,11175,10580,10196,9980,9934,10018,,,,,,
17070,16145,14893,13675,12653,11882,11303,10899,10730,10855,11134,11567,12764,14190,15593,16823,17582,18056,18364,18510,18373,17816,16973,16530,,,,,,
12364,13467,14398,15174,15899,16500,16962,17277,17429,17484,17395,17043,16193,15082,14322,13733,12663,11617,10857,10322,9983,9771,9904,10372,,,,,,
9224,9201,9416,9980,10890,11440,11536,11595,11642,11630,11554,11536,11504,11595,12210,12504,12271,12032,11779,11457,10860,10222,9755,9402,,,,,,
18626,18506,17952,17237,16656,16227,15986,15187,14179,13141,12146,11437,11009,10693,10612,10714,10981,11264,11776,12550,13403,14200,14900,15465,,,,,,
10628,10814,10982,10564,9916,9306,8883,8618,8494,8504,8746,9426,10317,10979,11208,11271,11340,11309,11231,11161,10998,10895,10828,10828,,,,,,
10738,10510,10829,10827,10313,9577,8892,8427,8122,7938,7862,8007,8598,9607,10207,10648,10972,11263,11379,11382,11423,11345,11211,10987,,,,,,
8307,8834,9451,10048,10547,10928,11240,11394,11542,11671,11748,11681,11322,11040,11246,10956,10338,9695,9138,8738,8444,8247,8164,8180,,,,,,
15797,15455,14857,14286,13958,13479,12459,11421,10659,10059,9703,9475,9620,10114,10855,11827,12692,13603,14591,15550,16527,17377,17628,17450,,,,,,
14064,13756,13257,13252,12780,11971,11000,9987,9277,8777,8487,8380,8546,9205,10158,10791,11503,12048,12604,13018,13370,13766,14024,14176,,,,,,
10268,10370,10357,10234,10054,9879,9782,9784,10089,10268,10128,9947,9665,9242,8576,8198,7889,7636,7598,7642,7805,8130,8300,8658,,,,,,
12324,12403,12428,12312,11994,12056,12137,11771,11203,10392,9636,9044,8715,8491,8421,8561,9176,10251,10900,11236,11333,11691,11753,11775,,,,,,
11055,10296,9631,9136,8802,8634,8565,8611,8850,9505,10291,11009,11647,12090,12504,12833,13208,13624,13767,13614,13348,13030,12722,12483,,,,,,
11747,12214,12493,12524,12561,12526,12450,12428,12281,12178,12539,12856,12653,12486,12185,11786,11174,10605,10192,9942,9746,9668,9755,10075,,,,,,
10816,10392,9763,9122,8631,8238,8021,7923,7941,8169,8600,8878,9194,9523,9696,9875,9977,10066,10130,10182,10117,10080,10507,10468,,,,,,
11575,11603,12012,12857,13850,14686,15479,16434,17034,17336,17648,17730,17586,17371,16943,16099,15090,14375,13895,12760,11519,10625,9953,9503,,,,,,
7581,7596,7809,8557,9674,10229,10424,10531,10623,10704,10758,10824,10780,10679,10576,10524,10868,10960,10659,10081,9384,8677,8231,7985,,,,,,
12814,12171,11767,11473,11415,11408,11636,12163,12914,13317,13496,13574,13624,13540,13420,13354,13261,13315,14028,14694,14610,14446,14214,13757,,,,,,
9864,10401,11120,12021,12710,13190,13587,14063,14650,15240,15708,16105,16229,15941,15232,14489,14307,13670,12724,11690,10835,10197,9738,9760,,,,,,
16676,16422,15742,15161,15050,14344,13169,12036,11176,10524,10060,9834,9864,10401,11120,12021,12710,13190,13587,14063,14650,15240,15708,16105,,,,,,
11814,11923,11976,11945,11840,11721,11611,11463,11536,12096,12445,12207,11968,11706,11290,10612,9998,9513,9187,8968,8891,8936,9081,9274,,,,,,
12284,11140,10283,9698,9253,9036,9139,9534,10545,11695,12516,12989,13257,13275,13293,13302,13263,13170,13060,12776,12292,11748,11465,11186,,,,,,
10823,10582,10685,11306,12145,12827,13270,13725,14662,15840,16936,17936,18287,18023,17857,17713,17209,16694,16341,15811,14627,13408,12371,11674,,,,,,
17034,17336,17648,17730,17586,17371,16943,16099,15090,14375,13895,12760,11519,10625,9953,9503,9224,9108,9016,9328,9999,10749,11433,11973,,,,,,
12028,12008,11978,11882,11820,11851,11884,11995,12708,13266,13121,12935,12641,12171,11373,10574,10046,9702,9554,9541,9774,10472,11496,12092,,,,,,
8314,8243,8382,8985,9936,10387,10799,11207,11569,11829,12064,12324,12403,12428,12312,11994,12056,12137,11771,11203,10392,9636,9044,8715,,,,,,
10458,10265,9891,9378,8900,8666,8535,8470,8574,8922,9741,10884,11338,11359,11255,11258,11167,11076,11100,11069,11067,11661,12097,11943,,,,,,
8970,9118,9152,9158,9127,9036,8963,8934,9049,9404,10121,10150,10017,9704,9287,8865,8557,8372,8279,8307,8571,9343,10549,11271,,,,,,
13094,12731,12244,11935,11890,11778,11055,10296,9631,9136,8802,8634,8565,8611,8850,9505,10291,11009,11647,12090,12504,12833,13208,13624,,,,,,
16653,17233,17649,17604,17259,16790,16448,15973,14761,13511,12507,11708,11056,10726,10777,11168,12099,13403,14618,15613,16660,17533,18175,18650,,,,,,
9722,10029,9955,9665,9192,8858,8483,8275,8141,8071,8291,8940,9752,10441,10620,10759,10885,10915,10906,10895,10777,10646,10578,10563,,,,,,
9695,9403,9230,9380,9869,10614,11653,12691,13614,14495,15111,15671,16200,16604,16873,17005,16885,16304,15519,15088,14419,13238,12008,11152,,,,,,
13293,12757,12882,12538,11900,11031,10127,9614,9231,8999,8855,9039,9730,10919,11629,12067,12451,12865,13341,13938,14426,14598,14719,14773,,,,,,
11966,11525,11315,11343,11475,11899,12470,12905,13236,13820,14243,14670,15045,15277,15507,15623,15313,14622,13880,13228,12819,11911,10871,10049,,,,,,
10420,10294,10169,9938,9656,9162,8733,8310,8076,7940,7910,8045,8327,8737,8913,9185,9370,9453,9444,9387,9226,9119,9211,9765,,,,,,
9344,9388,9467,9470,9357,9151,8953,8901,9261,9609,9549,9504,9483,9378,9140,8860,8644,8477,8397,8405,8567,8975,9399,9446,,,,,,
13077,12885,12642,12224,11452,10743,10286,9943,9818,9668,9772,10058,10573,10873,11247,11520,11559,11575,11421,11304,11276,11313,11985,12422,,,,,,
10078,10720,11172,11561,11983,12400,12797,13247,13568,13850,13976,13801,13309,13353,13066,12341,11305,10357,9665,9194,8868,8695,8821,9412,,,,,,
9497,10652,11127,11137,11111,11094,11067,11049,11058,10983,10852,10781,10923,11360,11252,10998,10524,9829,9182,8740,8492,8375,8340,8583,,,,,,
11943,12051,11546,10899,10038,9188,8668,8326,8112,8034,8193,8784,9747,10225,10625,11035,11357,11520,11642,11857,11986,12042,12026,11767,,,,,,
11314,11193,10939,10513,9897,9208,8693,8339,8149,8102,8102,8295,8688,9127,9555,9892,10044,10217,10283,10105,9947,9864,9957,10088,,,,,,
10797,10495,9971,9524,9150,8934,8740,8725,8736,8881,9118,9196,9491,9795,9954,10061,10140,10097,10042,10060,10551,10888,10843,10729,,,,,,
9218,9178,9367,9676,9640,9419,9127,8674,8210,7939,7727,7629,7624,7910,8582,9695,10554,10737,10864,10999,11071,11015,11010,10870,,,,,,
10210,9814,9285,8917,8636,8530,8457,8542,8728,9010,9024,9168,9199,9224,9211,9151,9121,9054,9189,9973,10603,10662,10619,10441,,,,,,
11506,11354,11333,11230,11294,12044,12606,12489,12350,12140,11698,10984,10256,9757,9468,9338,9362,9644,10387,11491,11991,12028,12008,11978,,,,,,
8193,8784,9747,10225,10625,11035,11357,11520,11642,11857,11986,12042,12026,11767,11532,11661,11307,10685,9901,9174,8705,8382,8212,8153,,,,,,
8830,9466,10192,11121,11998,12803,13428,13760,14066,14471,14942,15328,15433,15235,14731,14473,14535,13990,12969,11878,11038,10419,10056,9789,,,,,,
9103,8899,8929,9110,9808,10561,11164,11676,11966,12202,12376,12579,12858,13010,13007,12695,12130,11755,11508,10845,10136,9526,9039,8701,,,,,,
8549,8526,8735,9497,10652,11127,11137,11111,11094,11067,11049,11058,10983,10852,10781,10923,11360,11252,10998,10524,9829,9182,8740,8492,,,,,,
13496,13574,13624,13540,13420,13354,13261,13315,14028,14694,14610,14446,14214,13757,13105,12475,12015,11751,11595,11578,11714,12108,12758,13145,,,,,,
10126,10400,10122,9543,8940,8474,8157,7980,7943,8004,8288,8475,8816,9098,9249,9296,9252,9150,9019,8880,8773,8758,8750,8752,,,,,,
11740,11467,10982,10287,9667,9291,9031,8922,8934,9158,9848,10963,11653,11734,11671,11655,11557,11418,11345,11178,11098,11124,11329,11667,,,,,,
13812,13386,12381,11320,10274,9664,9347,9269,9432,9921,10968,12122,12718,13016,13311,13457,13608,13857,13993,14162,14260,14082,13423,12564,,,,,,
10021,9995,9982,9886,9749,9584,9436,9512,10153,10718,10646,10578,10440,10210,9814,9285,8917,8636,8530,8457,8542,8728,9010,9024,,,,,,
7467,7443,7513,7512,7748,8266,8853,9378,9877,10186,10509,10906,11197,11404,11392,11061,10971,10932,10540,9925,9306,8786,8370,8107,,,,,,
11595,11642,11630,11554,11536,11504,11595,12210,12504,12271,12032,11779,11457,10860,10222,9755,9402,9193,9112,9222,9515,9934,10247,10369,,,,,,
12542,12746,12906,12991,13023,12988,12999,12907,12917,13437,13862,13767,13572,13294,12917,12340,11644,11233,10947,10828,10782,10917,11169,11621,,,,,,
8679,9487,10128,10436,10648,10872,10951,10976,11060,11028,10959,10879,10697,10420,10445,10727,10269,9555,8779,8353,8055,7895,7829,8030,,,,,,
8553,8639,8990,9534,10027,10522,10928,11149,11147,11108,10995,10899,10909,11198,11394,11243,11080,10825,10563,10070,9595,9237,8985,8885,,,,,,
8526,8867,9679,10516,11056,11366,11651,11762,11708,11930,12160,12371,12507,12364,12174,12140,12333,12148,11367,10527,9821,9392,9099,9010,,,,,,
13765,12508,11504,10811,10340,10068,10148,10632,11364,12492,13560,14553,15527,16112,16902,17489,17846,17997,17899,17440,16602,15905,15581,14886,,,,,,
10184,9541,9112,8905,8805,8812,9100,9912,10988,11412,11424,11395,11442,11332,11268,11302,11164,11173,11797,12318,12171,11998,11681,11148,,,,,,
8565,8234,8038,7980,7982,7866,8272,8883,9542,10066,10492,10899,11289,11493,11611,11623,11526,11273,11144,11384,11044,10562,9869,9357,,,,,,
8895,8805,8753,8709,8715,8762,9193,9099,8739,8314,7998,7793,7663,7606,7664,7730,7745,7914,8150,8331,8442,8459,8472,8436,,,,,,
14848,14396,13799,13379,12284,11140,10283,9698,9253,9036,9139,9534,10545,11695,12516,12989,13257,13275,13293,13302,13263,13170,13060,12776,,,,,,
9248,8705,8386,8178,8135,8323,8883,9651,10223,10511,10629,10710,10766,10784,10792,10735,10642,10538,10483,10373,10556,10692,10225,9592,,,,,,
13880,13228,12819,11911,10871,10049,9462,9092,8782,8727,8670,9065,9697,10357,10971,11333,11461,11462,11409,11344,11370,11378,11242,10964,,,,,,
10729,10544,10162,9654,9221,8975,8870,8819,8991,9319,10149,11229,11705,11723,11745,11768,11747,11776,11822,11758,11764,12159,12516,12307,,,,,,
18585,18356,17711,17494,16839,15803,14456,13235,12307,11632,11097,10797,10877,11491,12542,13289,14312,15376,16513,17512,18347,19003,19333,19518,,,,,,
18254,18466,18413,18121,17408,16571,15831,14607,13283,12288,11413,10694,10379,10367,10788,11404,11984,12602,13105,13497,13918,14680,15609,16301,,,,,,
8487,9369,10237,10847,11269,11682,11904,12033,12260,12385,12474,12555,12447,12076,11658,11537,11247,10404,9505,8898,8479,8221,8103,8204,,,,,,
13154,13547,13922,14196,14367,14382,14208,13664,13408,13265,12523,11458,10500,9809,9342,9079,8944,9099,9694,10572,11238,11741,12159,12585,,,,,,
11065,11071,10696,10177,9458,8810,8381,8234,8053,7996,8197,8816,9911,10454,10619,10744,10925,11058,11121,11184,11146,11141,11041,10902,,,,,,
8610,8382,8321,8238,8574,9323,10158,10867,11442,12021,12358,12671,12975,13300,13396,13401,13080,12756,12661,12512,11853,11081,10467,9889,,,,,,
13860,13456,13026,12586,12515,12444,11848,10983,10081,9453,9028,8797,8686,8828,9427,10310,11081,11770,12352,12813,13013,12996,13033,12921,,,,,,
15609,16301,16907,17309,17398,17083,16339,15726,15213,14226,13116,12217,11550,11103,10771,10603,10529,10570,11119,12010,13197,13923,14534,15078,,,,,,
10428,10360,10265,10178,10388,10693,10351,9673,9020,8613,8344,8219,8183,8401,9053,9960,10624,10873,11007,11098,11033,10992,10959,10796,,,,,,
11886,11506,11678,11508,10902,10116,9366,8876,8543,8307,8270,8428,9072,10128,10764,11150,11368,11733,12018,12200,12427,12440,12326,12235,,,,,,
9416,8863,8484,8211,8097,8250,8548,9471,10435,11036,11462,11807,12025,12172,12363,12465,12523,12578,12511,12190,11810,11623,11374,10559,,,,,,
11563,11429,11740,12213,12078,11967,11754,11329,10644,9993,9588,9325,9207,9190,9483,10234,11268,11741,11974,12008,12071,11980,11919,11936,,,,,,
10561,11164,11676,11966,12202,12376,12579,12858,13010,13007,12695,12130,11755,11508,10845,10136,9526,9039,8701,8465,8375,8314,8277,8804,,,,,,
8197,8047,8076,8216,8307,8834,9451,10048,10547,10928,11240,11394,11542,11671,11748,11681,11322,11040,11246,10956,10338,9695,9138,8738,,,,,,
8107,7928,7932,8062,8202,8294,8814,9592,10478,11352,11898,11937,11678,11540,11455,11322,11026,11163,10979,10341,9592,8889,8376,8065,,,,,,
14919,13968,13508,12850,11957,10816,10076,9551,9088,8831,8677,8725,8638,9094,9935,10918,11924,12980,13953,14708,15112,14964,14848,14590,,,,,,
11561,11983,12400,12797,13247,13568,13850,13976,13801,13309,13353,13066,12341,11305,10357,9665,9194,8868,8695,8821,9412,10375,11057,11742,,,,,,
12851,12725,12639,12634,12819,13490,13803,13684,13529,13219,12681,11784,11014,10516,10245,10166,10194,10555,11281,12388,12902,12906,12860,12751,,,,,,
11503,12048,12604,13018,13370,13766,14024,14176,13970,13293,12757,12882,12538,11900,11031,10127,9614,9231,8999,8855,9039,9730,10919,11629,,,,,,
9960,10130,10851,11362,11366,11330,11126,10746,10161,9560,9159,8890,8822,8828,9148,9887,10995,11710,11852,11843,11899,11851,11716,11578,,,,,,
9905,9761,9571,9711,9657,9026,8417,7973,7679,7513,7469,7646,8141,9095,10050,10691,11116,11450,11642,11718,11678,11642,11630,11541,,,,,,
10467,9889,9497,9177,9027,8867,8959,9404,10077,10996,12058,13073,13759,14301,14651,15002,15110,15126,14848,14396,13799,13379,12284,11140,,,,,,
9036,10090,10632,10958,11185,11355,11429,11419,11415,11287,11148,11102,11250,11360,11301,11044,10471,9788,9142,8714,8497,8301,8162,8350,,,,,,
8945,8604,8420,8384,8306,8469,8993,9856,10827,11836,12708,13450,13906,14159,14202,14150,13960,13443,12768,12282,11939,11463,10778,10057,,,,,,
8922,9741,10884,11338,11359,11255,11258,11167,11076,11100,11069,11067,11661,12097,11943,11757,11497,10962,10247,9554,9113,8804,8641,8621,,,,,,
7314,7263,7351,7402,7520,7934,8390,8669,8896,9033,9128,9270,9363,9470,9481,9439,9799,9847,9464,8964,8416,8053,7799,7677,,,,,,
7658,7581,7596,7809,8557,9674,10229,10424,10531,10623,10704,10758,10824,10780,10679,10576,10524,10868,10960,10659,10081,9384,8677,8231,,,,,,
12881,13386,13734,14114,14356,14789,15312,15536,15641,15548,15192,14382,13607,13358,12553,11478,10416,9703,9217,8907,8734,8840,9381,10123,,,,,,
9094,9935,10918,11924,12980,13953,14708,15112,14964,14848,14590,14424,14422,14444,13940,13176,12211,11444,10871,10479,10340,10478,11216,12095,,,,,,
11308,11468,11655,11731,11699,11547,11280,11004,11216,11081,10499,9774,9021,8568,8263,8099,8047,8210,8847,9771,10378,10931,11310,11637,,,,,,
15466,15156,14510,13959,13620,12832,11907,11087,10457,10008,9627,9418,9199,9421,10311,11331,12381,13330,14291,15119,15801,16402,16828,17098,,,,,,
10578,10563,10628,10814,10982,10564,9916,9306,8883,8618,8494,8504,8746,9426,10317,10979,11208,11271,11340,11309,11231,11161,10998,10895,,,,,,
11257,11063,10797,10495,9971,9524,9150,8934,8740,8725,8736,8881,9118,9196,9491,9795,9954,10061,10140,10097,10042,10060,10551,10888,,,,,,
12708,13459,14251,14183,14019,13813,13438,12814,12171,11767,11473,11415,11408,11636,12163,12914,13317,13496,13574,13624,13540,13420,13354,13261,,,,,,
19003,19333,19518,19443,18836,18130,17932,17301,16403,15091,13860,12838,12104,11536,11230,11227,11802,12747,13516,14580,15859,17237,18190,18944,,,,,,
10562,9869,9357,8970,8743,8616,8830,9466,10192,11121,11998,12803,13428,13760,14066,14471,14942,15328,15433,15235,14731,14473,14535,13990,,,,,,
7642,7805,8130,8300,8658,8920,9067,9149,9225,9213,9234,9251,9740,10096,10002,9854,9663,9276,8818,8530,8339,8207,8242,8343,,,,,,
13344,13788,14251,14575,14982,15687,16265,16501,16662,16676,16422,15742,15161,15050,14344,13169,12036,11176,10524,10060,9834,9864,10401,11120,,,,,,
13433,12911,12486,12177,11316,10333,9566,9018,8610,8382,8321,8238,8574,9323,10158,10867,11442,12021,12358,12671,12975,13300,13396,13401,,,,,,
9800,9911,9904,9902,9847,9845,9969,10614,11191,11286,11262,11050,10783,10297,9858,9527,9405,9328,9382,9699,10414,11433,11797,11797,,,,,,
10916,10745,10461,10333,10583,10414,9751,9012,8533,8192,7987,7888,8048,8462,9247,10071,10589,10904,11107,11151,11125,11118,11089,10912,,,,,,
9513,9187,8968,8891,8936,9081,9274,9240,9344,9388,9467,9470,9357,9151,8953,8901,9261,9609,9549,9504,9483,9378,9140,8860,,,,,,
17398,17083,16339,15726,15213,14226,13116,12217,11550,11103,10771,10603,10529,10570,11119,12010,13197,13923,14534,15078,15504,15967,16061,15758,,,,,,
16341,15811,14627,13408,12371,11674,11241,10935,10979,11426,12215,13405,14596,15581,16459,17122,17679,18309,18626,18506,17952,17237,16656,16227,,,,,,
15742,15161,15050,14344,13169,12036,11176,10524,10060,9834,9864,10401,11120,12021,12710,13190,13587,14063,14650,15240,15708,16105,16229,15941,,,,,,
11428,11718,11796,11782,11749,11719,11701,11725,11643,11668,12031,12285,12069,11824,11498,10983,10260,9634,9219,8943,8796,8813,9083,9816,,,,,,
9503,10034,10853,11700,12530,13310,13901,14348,14725,14912,14981,14588,13889,13028,12300,11857,11544,10858,10085,9421,8945,8604,8420,8384,,,,,,
9088,8831,8677,8725,8638,9094,9935,10918,11924,12980,13953,14708,15112,14964,14848,14590,14424,14422,14444,13940,13176,12211,11444,10871,,,,,,
19354,19005,18389,17753,17205,15918,14605,13542,12736,12047,11575,11603,12012,12857,13850,14686,15479,16434,17034,17336,17648,17730,17586,17371,,,,,,
9834,9864,10401,11120,12021,12710,13190,13587,14063,14650,15240,15708,16105,16229,15941,15232,14489,14307,13670,12724,11690,10835,10197,9738,,,,,,
10632,10363,9660,8998,8553,8243,8062,7984,8188,8695,9535,10317,10744,10909,11014,11096,11139,11189,11143,11061,10916,10745,10461,10333,,,,,,
10051,9555,9256,9108,9240,9656,10479,11536,12348,12928,13506,13958,14388,14946,15395,15720,15797,15455,14857,14286,13958,13479,12459,11421,,,,,,
12568,11516,10721,10190,9781,9580,9646,10104,11056,12147,13045,13647,14193,14535,14623,14886,14981,14983,15057,14722,14196,13788,13812,13386,,,,,,
12385,12474,12555,12447,12076,11658,11537,11247,10404,9505,8898,8479,8221,8103,8204,8570,9452,10422,11132,11726,12219,12626,12898,13227,,,,,,
14605,15243,15967,16653,17233,17649,17604,17259,16790,16448,15973,14761,13511,12507,11708,11056,10726,10777,11168,12099,13403,14618,15613,16660,,,,,,
9524,9150,8934,8740,8725,8736,8881,9118,9196,9491,9795,9954,10061,10140,10097,10042,10060,10551,10888,10843,10729,10544,10162,9654,,,,,,
11268,11302,11164,11173,11797,12318,12171,11998,11681,11148,10391,9701,9205,8909,8799,8745,9015,9767,10842,11342,11368,11333,11339,11243,,,,,,
11105,11308,11468,11655,11731,11699,11547,11280,11004,11216,11081,10499,9774,9021,8568,8263,8099,8047,8210,8847,9771,10378,10931,11310,,,,,,
9106,9111,9181,9341,10102,11083,12273,13321,14091,14260,14102,14048,14064,13756,13257,13252,12780,11971,11000,9987,9277,8777,8487,8380,,,,,,
11189,10157,9238,8659,8293,8048,7961,8133,8629,9433,10225,10646,10917,10963,10923,10869,10909,10807,10685,10536,10465,10284,10237,10482,,,,,,
9013,9100,9529,10349,11450,12359,13119,13911,14605,15243,15967,16653,17233,17649,17604,17259,16790,16448,15973,14761,13511,12507,11708,11056,,,,,,
11287,11148,11102,11250,11360,11301,11044,10471,9788,9142,8714,8497,8301,8162,8350,8960,9987,10596,10857,11002,11105,11116,11128,11153,,,,,,
11333,11339,11243,11171,11174,11054,11035,11570,12100,11966,11838,11629,11139,10447,9791,9385,9100,9005,9036,9328,10042,11134,11521,11524,,,,,,
10996,10878,10842,10762,10787,11027,11057,10770,10240,9600,9023,8488,8189,8009,7969,8102,8694,9714,10237,10481,10742,10900,11049,11137,,,,,,
12592,12732,12828,12678,12306,12190,12186,11809,11162,10304,9512,8912,8568,8314,8243,8382,8985,9936,10387,10799,11207,11569,11829,12064,,,,,,
10959,10879,10697,10420,10445,10727,10269,9555,8779,8353,8055,7895,7829,8030,8657,9369,10129,10525,10811,11049,11205,11327,11445,11398,,,,,,
16781,16421,16122,16282,16086,15203,14462,14259,13553,12464,11363,10344,9612,9175,8941,8976,9373,9867,10428,10871,11084,11271,11332,11324,,,,,,
10968,10227,9635,9273,9044,9014,8996,9303,10056,10958,11879,12750,13466,13922,14382,14841,15245,15499,15466,15156,14510,13959,13620,12832,,,,,,
8488,8189,8009,7969,8102,8694,9714,10237,10481,10742,10900,11049,11137,11297,11388,11338,11223,11103,11314,11193,10939,10513,9897,9208,,,,,,
9993,9631,9369,9252,9500,10269,11474,12198,12515,12591,12628,12550,12493,12592,12732,12828,12678,12306,12190,12186,11809,11162,10304,9512,,,,,,
